number,type,title,author,author_type,author_association,state,created_at,closed_at,updated_at,age_hours_to_close,closed_within_10m,comments,labels,html_url,first_close_actor,first_close_at,first_close_seconds_after_create,auto_closed_by_github_actions_within_10m,first_reopen_after_first_close_actor,first_reopen_after_first_close_at,reopened_after_auto_close,first_close_after_reopen_actor,first_close_after_reopen_at,reclosed_after_auto_reopen,state_event_sequence,accepted_by_reopen_or_main_reference,acted_on_by_main_reference,acted_on_without_reopen,main_commit_refs,merged_pr_refs,acceptance_sources
2247,issue,mom: allow loading coding-agent extensions from settings or explicit paths,tomaslau,User,NONE,closed,2026-03-16T21:00:53Z,2026-03-16T21:01:02Z,2026-03-16T21:01:02Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2247,github-actions[bot],2026-03-16T21:01:02Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T21:01:02Z,no,no,no,,,
2248,issue,mom: support Slack markdown blocks so the agent can write normal Markdown,tomaslau,User,NONE,closed,2026-03-16T21:01:04Z,2026-03-16T21:01:16Z,2026-03-16T21:01:16Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2248,github-actions[bot],2026-03-16T21:01:16Z,12,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T21:01:16Z,no,no,no,,,
2249,issue,mom: add a quiet Slack mode for tool chatter and usage-summary posts,tomaslau,User,NONE,closed,2026-03-16T21:01:14Z,2026-03-16T21:01:24Z,2026-03-16T21:01:24Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2249,github-actions[bot],2026-03-16T21:01:24Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T21:01:24Z,no,no,no,,,
2251,issue,fix(ai): Gemini API 400 on consecutive same-role turns after empty assistant skip,whallysson,User,NONE,closed,2026-03-16T21:24:45Z,2026-03-16T21:24:53Z,2026-03-16T21:24:53Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2251,github-actions[bot],2026-03-16T21:24:53Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T21:24:53Z,no,no,no,,,
2252,issue,coding-agent missing ajv dependency (relies on transitive install via pi-ai),llunved,User,NONE,closed,2026-03-16T21:28:53Z,2026-03-25T20:42:48Z,2026-04-27T03:07:12Z,215.232,no,5,bug|inprogress,https://github.com/earendil-works/pi/issues/2252,github-actions[bot],2026-03-16T21:29:01Z,8,yes,badlogic,2026-03-25T20:37:25Z,yes,badlogic,2026-03-25T20:42:49Z,yes,closed:github-actions[bot]:2026-03-16T21:29:01Z|reopened:badlogic:2026-03-25T20:37:25Z|closed:badlogic:2026-03-25T20:42:49Z,yes,yes,no,de29f653163f49c2ac46f6c7e9ff03dc0499df63@2026-03-25T21:42:41+01:00,,reopened:2026-03-25T20:37:25Z:badlogic|main_commit:de29f653163f49c2ac46f6c7e9ff03dc0499df63:2026-03-25T21:42:41+01:00
2253,issue,Add support for OpenAI device code flow for easier login on remote machines,danyx23,User,NONE,closed,2026-03-16T22:18:57Z,2026-03-16T22:19:05Z,2026-05-20T16:06:13Z,0.002,yes,5,,https://github.com/earendil-works/pi/issues/2253,github-actions[bot],2026-03-16T22:19:05Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T22:19:05Z,no,no,no,,,
2255,issue,fix(ai): Claude via Antigravity 400s — tool schemas use unsupported JSON Schema features,StartupBros,User,NONE,closed,2026-03-16T22:44:28Z,2026-03-16T22:44:39Z,2026-03-24T00:51:42Z,0.003,yes,1,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2255,github-actions[bot],2026-03-16T22:44:39Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T22:44:39Z,no,no,no,,,
2256,issue,Tests should be keybinding-agnostic,yhslai,User,NONE,closed,2026-03-16T23:39:20Z,2026-03-16T23:39:30Z,2026-03-16T23:39:30Z,0.003,yes,1,bug,https://github.com/earendil-works/pi/issues/2256,github-actions[bot],2026-03-16T23:39:30Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T23:39:30Z,no,no,no,,,
2257,issue,Local model call has 300 second timeout from dependency,larsholm,User,NONE,closed,2026-03-16T23:40:42Z,2026-03-16T23:40:50Z,2026-03-17T22:09:13Z,0.002,yes,2,bug,https://github.com/earendil-works/pi/issues/2257,github-actions[bot],2026-03-16T23:40:50Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-16T23:40:50Z,no,no,no,,,
2259,issue,feat: Support for Structured Output Schema,FossilBlade,User,NONE,closed,2026-03-17T00:21:26Z,2026-03-17T00:21:34Z,2026-04-07T03:51:56Z,0.002,yes,2,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2259,github-actions[bot],2026-03-17T00:21:34Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T00:21:34Z,no,no,no,,,
2263,issue,fix: add optional chaining for model.input in convertMessages,KJyang-0114,User,NONE,closed,2026-03-17T02:15:07Z,2026-03-17T02:15:16Z,2026-03-17T02:15:16Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2263,github-actions[bot],2026-03-17T02:15:16Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T02:15:16Z,no,no,no,,,
2264,issue,Provider errors propagate uncaught through summarization code paths (related to #2204),elecnix,User,NONE,closed,2026-03-17T02:49:04Z,2026-03-17T11:43:28Z,2026-03-17T11:43:28Z,8.907,no,1,,https://github.com/earendil-works/pi/issues/2264,github-actions[bot],2026-03-17T02:49:14Z,10,yes,badlogic,2026-03-17T06:37:34Z,yes,badlogic,2026-03-17T11:43:29Z,yes,closed:github-actions[bot]:2026-03-17T02:49:14Z|reopened:badlogic:2026-03-17T06:37:34Z|closed:badlogic:2026-03-17T11:43:29Z,yes,yes,no,8e3bb4ff55a047ed2a8d71e322b108880bdf440f@2026-03-17T12:43:20+01:00,,reopened:2026-03-17T06:37:34Z:badlogic|main_commit:8e3bb4ff55a047ed2a8d71e322b108880bdf440f:2026-03-17T12:43:20+01:00
2266,issue,Add fallback models after retries,daya0576,User,NONE,closed,2026-03-17T03:35:21Z,2026-03-17T03:35:31Z,2026-03-17T03:35:31Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2266,github-actions[bot],2026-03-17T03:35:31Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T03:35:31Z,no,no,no,,,
2267,issue,feat(web-ui): export CustomProviderDialog,chrisqianz,User,NONE,closed,2026-03-17T04:07:14Z,2026-03-17T11:22:25Z,2026-03-17T11:23:03Z,7.253,no,2,,https://github.com/earendil-works/pi/issues/2267,github-actions[bot],2026-03-17T04:07:24Z,10,yes,badlogic,2026-03-17T06:37:58Z,yes,badlogic,2026-03-17T11:22:25Z,yes,closed:github-actions[bot]:2026-03-17T04:07:24Z|reopened:badlogic:2026-03-17T06:37:58Z|closed:badlogic:2026-03-17T11:22:25Z,yes,yes,no,0971b1cbea389884d81da79ed8cbe2ef7c4136ef@2026-03-17T12:22:19+01:00,,reopened:2026-03-17T06:37:58Z:badlogic|main_commit:0971b1cbea389884d81da79ed8cbe2ef7c4136ef:2026-03-17T12:22:19+01:00
2268,issue,fix: Claude 4.6 contextWindow incorrect for google-antigravity and github-copilot providers,ddpie,User,NONE,closed,2026-03-17T04:58:01Z,2026-03-17T04:58:11Z,2026-03-24T00:03:05Z,0.003,yes,3,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2268,github-actions[bot],2026-03-17T04:58:11Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T04:58:11Z,no,no,no,,,
2271,issue,Kitty numpad keys emit PUA characters instead of ASCII digits,miguelcalderon,User,NONE,closed,2026-03-17T06:39:22Z,2026-03-17T06:39:32Z,2026-03-17T06:39:32Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2271,github-actions[bot],2026-03-17T06:39:32Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T06:39:32Z,no,no,no,,,
2272,issue,"Title: Treat finish_reason ""end"" as ""stop"" for OpenAI-compatible providers",Yanzzp999,User,NONE,closed,2026-03-17T07:04:57Z,2026-03-17T07:05:07Z,2026-03-17T07:05:07Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2272,github-actions[bot],2026-03-17T07:05:07Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T07:05:07Z,no,no,no,,,
2273,issue,Only ctrl-J works for new line in Chromebooks Linux mode. shift-enter does not,anilgulecha,User,NONE,closed,2026-03-17T07:47:30Z,2026-03-17T07:47:40Z,2026-03-17T07:47:40Z,0.003,yes,1,bug,https://github.com/earendil-works/pi/issues/2273,github-actions[bot],2026-03-17T07:47:40Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T07:47:40Z,no,no,no,,,
2274,issue,Add JSONL export/import for sessions,hjanuschka,User,CONTRIBUTOR,closed,2026-03-17T08:53:43Z,2026-03-17T11:12:29Z,2026-03-17T11:12:29Z,2.313,no,3,,https://github.com/earendil-works/pi/issues/2274,github-actions[bot],2026-03-17T08:53:53Z,10,yes,badlogic,2026-03-17T09:00:11Z,yes,badlogic,2026-03-17T11:12:29Z,yes,closed:github-actions[bot]:2026-03-17T08:53:53Z|reopened:badlogic:2026-03-17T09:00:11Z|closed:badlogic:2026-03-17T11:12:29Z,yes,yes,no,fd385ecf064d5fda5d3dc0d08cfdd1ed1a3d7411@2026-03-18T22:37:11+01:00,2356@2026-03-18T21:37:11Z,reopened:2026-03-17T09:00:11Z:badlogic|main_commit:fd385ecf064d5fda5d3dc0d08cfdd1ed1a3d7411:2026-03-18T22:37:11+01:00|merged_pr:2356:2026-03-18T21:37:11Z
2275,issue,Kitty numpad keys emit PUA characters instead of ASCII digits,miguelcalderon,User,NONE,closed,2026-03-17T09:17:35Z,2026-03-17T09:17:44Z,2026-03-17T09:22:12Z,0.003,yes,2,,https://github.com/earendil-works/pi/issues/2275,github-actions[bot],2026-03-17T09:17:44Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T09:17:44Z,no,no,no,,,
2276,issue,"[tui] German keyboard layout input bug: duplicated printable characters and broken AltGr (@, €)",jemmel,User,NONE,closed,2026-03-17T09:53:06Z,2026-03-17T09:53:16Z,2026-03-24T00:03:31Z,0.003,yes,1,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2276,github-actions[bot],2026-03-17T09:53:16Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T09:53:16Z,no,no,no,,,
2277,issue,[tui] Ctrl+Backspace is parsed but not bound to deleteWordBackward,jemmel,User,NONE,closed,2026-03-17T09:55:26Z,2026-03-17T09:55:36Z,2026-03-24T00:03:30Z,0.003,yes,2,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2277,github-actions[bot],2026-03-17T09:55:36Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T09:55:36Z,no,no,no,,,
2278,issue,feat(tui): ghost text / inline suggestion API for Editor,conarti,User,NONE,closed,2026-03-17T10:19:00Z,2026-03-17T10:19:09Z,2026-03-17T10:21:05Z,0.003,yes,2,,https://github.com/earendil-works/pi/issues/2278,github-actions[bot],2026-03-17T10:19:09Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T10:19:09Z,no,no,no,,,
2281,issue,"Title: Treat finish_reason ""end"" as ""stop"" for OpenAI-compatible providers",Yanzzp999,User,NONE,closed,2026-03-17T10:40:16Z,2026-03-17T10:40:26Z,2026-03-17T10:40:26Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2281,github-actions[bot],2026-03-17T10:40:26Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T10:40:26Z,no,no,no,,,
2282,issue,"OpenAI Codex OAuth token exchange ignores HTTP_PROXY, fails with 403 in blocked regions",joe2643,User,NONE,closed,2026-03-17T10:41:21Z,2026-03-17T10:41:30Z,2026-03-24T00:47:47Z,0.003,yes,1,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2282,github-actions[bot],2026-03-17T10:41:30Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T10:41:30Z,no,no,no,,,
2283,issue,google-vertex provider: ADC broken when options.apiKey receives a non-key truthy string (0.58.0 regression),jenkinv,User,NONE,closed,2026-03-17T11:04:31Z,2026-03-17T11:04:39Z,2026-03-17T11:04:39Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2283,github-actions[bot],2026-03-17T11:04:39Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-17T11:04:39Z,no,no,no,,,
2470,issue,Add a /update slash command,fpereiro,User,NONE,closed,2026-03-20T20:00:39Z,2026-03-20T20:00:47Z,2026-03-20T20:00:47Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2470,github-actions[bot],2026-03-20T20:00:47Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T20:00:47Z,no,no,no,,,
2471,issue,openai-completions provider crashes when model.input is undefined,nbbb26,User,NONE,closed,2026-03-20T21:45:19Z,2026-03-20T21:45:29Z,2026-03-22T22:07:30Z,0.003,yes,2,,https://github.com/earendil-works/pi/issues/2471,github-actions[bot],2026-03-20T21:45:29Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T21:45:29Z,no,no,no,,,
2472,issue,Skill collisions when HOME is a symlink and PWD is in the directory it symlinks to,bitbloxhub,User,NONE,closed,2026-03-20T21:50:42Z,2026-03-20T21:50:50Z,2026-03-20T21:50:50Z,0.002,yes,1,bug,https://github.com/earendil-works/pi/issues/2472,github-actions[bot],2026-03-20T21:50:51Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T21:50:51Z,no,no,no,,,
2473,issue,"fix(skills): AGENTS.md in skills directories treated as skills, triggers name-mismatch warnings",any-victor,User,NONE,closed,2026-03-20T23:18:28Z,2026-03-20T23:18:36Z,2026-03-20T23:42:21Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2473,github-actions[bot],2026-03-20T23:18:36Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T23:18:36Z,no,no,no,,,
2475,issue,Expose contextUsage in get_session_stats RPC response,nateGeorge,User,NONE,closed,2026-03-20T23:20:42Z,2026-03-20T23:20:52Z,2026-03-20T23:20:52Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2475,github-actions[bot],2026-03-20T23:20:52Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T23:20:52Z,no,no,no,,,
2477,issue,Add defineTool() helper for type-safe tool definitions,qiushiyan,User,NONE,closed,2026-03-20T23:48:42Z,2026-03-20T23:48:50Z,2026-03-20T23:48:50Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2477,github-actions[bot],2026-03-20T23:48:50Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-20T23:48:50Z,no,no,no,,,
2479,issue,pi-agent-core: crash when calling .filter() on message.content / assistantMessage.content when content is not an array,jepson-liu,User,NONE,closed,2026-03-21T03:10:00Z,2026-03-21T03:10:08Z,2026-03-24T00:03:34Z,0.002,yes,1,bug|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2479,github-actions[bot],2026-03-21T03:10:08Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T03:10:08Z,no,no,no,,,
2481,issue,packages/ai: allow opting into non-streaming OpenAI completions,Alishahed,User,NONE,closed,2026-03-21T06:06:08Z,2026-03-21T06:06:16Z,2026-03-24T00:02:47Z,0.002,yes,1,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2481,github-actions[bot],2026-03-21T06:06:16Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T06:06:16Z,no,no,no,,,
2482,issue,Keep stdout JSON-only in --mode json,tryingET,User,NONE,closed,2026-03-21T08:50:28Z,2026-03-22T20:21:42Z,2026-03-22T20:21:42Z,35.521,no,2,inprogress,https://github.com/earendil-works/pi/issues/2482,github-actions[bot],2026-03-21T08:50:37Z,9,yes,badlogic,2026-03-22T18:46:35Z,yes,badlogic,2026-03-22T20:21:42Z,yes,closed:github-actions[bot]:2026-03-21T08:50:37Z|reopened:badlogic:2026-03-22T18:46:35Z|closed:badlogic:2026-03-22T20:21:42Z,yes,yes,no,f1fe49a641cfd7698325a0c9024a127c50a104a9@2026-03-22T21:21:29+01:00,,reopened:2026-03-22T18:46:35Z:badlogic|main_commit:f1fe49a641cfd7698325a0c9024a127c50a104a9:2026-03-22T21:21:29+01:00
2484,issue,Subagent extension breaks TUI input: child pi process resets kitty keyboard protocol,Joelheile,User,NONE,closed,2026-03-21T10:13:25Z,2026-03-21T10:13:34Z,2026-03-21T10:13:34Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2484,github-actions[bot],2026-03-21T10:13:34Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T10:13:34Z,no,no,no,,,
2488,issue,Agent-initiated new session fails - request for auto-compact with session handoff feature,NINTING,User,NONE,closed,2026-03-21T13:56:22Z,2026-03-21T13:56:30Z,2026-03-21T13:56:30Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2488,github-actions[bot],2026-03-21T13:56:30Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T13:56:30Z,no,no,no,,,
2489,issue,LLM bash tool uses stale cwd after process.chdir() — extensions cannot change working directory for tool execution,newhook,User,NONE,closed,2026-03-21T14:17:44Z,2026-03-21T14:17:55Z,2026-03-21T14:17:55Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2489,github-actions[bot],2026-03-21T14:17:55Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T14:17:55Z,no,no,no,,,
2490,issue,Google provider: thinking not disabled for reasoning models when thinking: { enabled: false },okuyam2y,User,CONTRIBUTOR,closed,2026-03-21T15:06:20Z,2026-03-21T15:06:29Z,2026-03-24T04:02:50Z,0.003,yes,3,inprogress|possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2490,github-actions[bot],2026-03-21T15:06:29Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T15:06:29Z,yes,yes,yes,d1613e3f538c89a6ae912eb8a3498076a628f0a2@2026-03-22T20:27:44+01:00,,main_commit:d1613e3f538c89a6ae912eb8a3498076a628f0a2:2026-03-22T20:27:44+01:00
2492,issue,Initial setup; Model selection is not working,okwn,User,NONE,closed,2026-03-21T15:35:40Z,2026-03-21T15:35:50Z,2026-03-21T15:35:50Z,0.003,yes,1,bug,https://github.com/earendil-works/pi/issues/2492,github-actions[bot],2026-03-21T15:35:50Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T15:35:50Z,no,no,no,,,
2494,issue,docs(ai): add missing zAi provider,shaftoe,User,NONE,closed,2026-03-21T17:01:07Z,2026-03-21T17:01:15Z,2026-03-21T17:01:15Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2494,github-actions[bot],2026-03-21T17:01:15Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T17:01:15Z,no,no,no,,,
2495,issue,fix(google-vertex): support custom baseUrl proxy handling,assaf758,User,NONE,closed,2026-03-21T17:24:06Z,2026-03-21T17:24:14Z,2026-03-21T17:24:14Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2495,github-actions[bot],2026-03-21T17:24:14Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T17:24:14Z,no,no,no,,,
2496,issue,"`tool_call` `edit` runs for conflicting edits, and extensions cannot detect the conflict",spiffytech,User,NONE,closed,2026-03-21T18:13:54Z,2026-03-21T18:14:04Z,2026-03-21T18:14:04Z,0.003,yes,1,bug,https://github.com/earendil-works/pi/issues/2496,github-actions[bot],2026-03-21T18:14:04Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T18:14:04Z,no,no,no,,,
2498,issue,Support configurable request timeout per provider/model in models.json,zintus,User,NONE,closed,2026-03-21T19:38:06Z,2026-03-21T19:38:14Z,2026-03-21T19:38:14Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2498,github-actions[bot],2026-03-21T19:38:14Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T19:38:14Z,no,no,no,,,
2499,issue,MiniMax Tokenplan API Key not working with normal MiniMax,promptnpray,User,NONE,closed,2026-03-21T22:22:12Z,2026-03-21T22:22:20Z,2026-03-21T22:22:20Z,0.002,yes,1,bug,https://github.com/earendil-works/pi/issues/2499,github-actions[bot],2026-03-21T22:22:20Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T22:22:20Z,no,no,no,,,
2501,issue,"Offering a batch of small fixes from a fork -- sleep leaks, SSE retry, process abort races, NixOS portability, session cache, parallel loading",Cygnusfear,User,NONE,closed,2026-03-21T23:03:12Z,2026-03-21T23:03:21Z,2026-03-21T23:03:21Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2501,github-actions[bot],2026-03-21T23:03:21Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T23:03:21Z,no,no,no,,,
2502,issue,Bug: Python 3.14+ Smart Console features cause infinite recursive error loop and hang on Windows consoles (WinError 123),Carxofa3,User,NONE,closed,2026-03-21T23:34:30Z,2026-03-21T23:34:38Z,2026-03-21T23:44:12Z,0.002,yes,2,,https://github.com/earendil-works/pi/issues/2502,github-actions[bot],2026-03-21T23:34:38Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-21T23:34:38Z,no,no,no,,,
2503,issue,Optimize git-based extension updates by skipping reinstall when already up-to-date,ravshansbox,User,NONE,closed,2026-03-22T00:26:10Z,2026-03-22T18:19:51Z,2026-03-22T18:19:51Z,17.895,no,2,inprogress,https://github.com/earendil-works/pi/issues/2503,github-actions[bot],2026-03-22T00:26:19Z,9,yes,badlogic,2026-03-22T18:17:43Z,yes,badlogic,2026-03-22T18:19:51Z,yes,closed:github-actions[bot]:2026-03-22T00:26:19Z|reopened:badlogic:2026-03-22T18:17:43Z|closed:badlogic:2026-03-22T18:19:51Z,yes,yes,no,74073e522741d53424a1209da7ab8955ade82db8@2026-03-22T19:19:47+01:00,,reopened:2026-03-22T18:17:43Z:badlogic|main_commit:74073e522741d53424a1209da7ab8955ade82db8:2026-03-22T19:19:47+01:00
2505,issue,Bug: Cloud Code Assist API rejects `patternProperties` in `convertTools`,Kr1sso,User,NONE,closed,2026-03-22T01:01:24Z,2026-03-22T01:01:33Z,2026-03-22T01:01:33Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2505,github-actions[bot],2026-03-22T01:01:33Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-22T01:01:33Z,no,no,no,,,
2507,issue,Add option to change the left padding of text (currently harcoded to 1),cyanpencil,User,NONE,closed,2026-03-22T01:08:54Z,2026-03-22T01:09:03Z,2026-03-22T01:09:03Z,0.003,yes,1,,https://github.com/earendil-works/pi/issues/2507,github-actions[bot],2026-03-22T01:09:03Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-03-22T01:09:03Z,no,no,no,,,
2510,issue,feat(ai): add requestMetadata support to BedrockOptions for cost allocation tagging,wjonaskr,User,CONTRIBUTOR,closed,2026-03-22T07:23:00Z,2026-03-22T07:23:08Z,2026-03-24T00:53:20Z,0.002,yes,2,possibly-openclaw-clanker,https://github.com/earendil-works/pi/issues/2510,github-actions[bot],2026-03-22T07:23:08Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-03-22T07:23:08Z,yes,yes,yes,3bcbae490c8472e5aa034784814e2919613f087a@2026-03-22T19:05:55+01:00,2511@2026-03-22T18:05:55Z,main_commit:3bcbae490c8472e5aa034784814e2919613f087a:2026-03-22T19:05:55+01:00|merged_pr:2511:2026-03-22T18:05:55Z
2512,issue,Harden bash temp-output capture when /tmp is exhausted,tryingET,User,NONE,closed,2026-03-22T07:48:49Z,2026-03-22T07:48:56Z,2026-03-22T07:48:56Z,0.002,yes,1,,https://github.com/earendil-works/pi/issues/2512,github-actions[bot],2026-03-22T07:48:56Z,7,yes,,,no,,,no,closed:github-actions[bot]:2026-03-22T07:48:56Z,no,no,no,,,
